net,length_um
net1120,296.49µm
_07260_,296.39µm
net79,296.03µm
_03209_,295.93µm
net1191,295.93µm
net1123,295.78µm
_05693_,295.73µm
_06598_,295.73µm
net1167,295.37µm
net356,295.17µm
_07313_,295.12µm
net185,294.86µm
net493,294.71µm
_06021_,294.61µm
top_state\[10\],294.61µm
net937,294.1µm
_08260_,294µm
u_transform_scheduler_core.bf_X1_i\[4\],293.64µm
net190,293.64µm
net588,293.53µm
net319,293.08µm
u_transform_scheduler_core.bf_X0_q\[1\],292.98µm
u_transform_scheduler_core.u_fft_scratch_sram.u_hi.macro_addr\[4\],292.74µm
net768,292.45µm
_03067_,292.42µm
_05930_,292.37µm
_06519_,292.37µm
_09276_,292.37µm
net1129,292.11µm
net418,292.01µm
net812,291.88µm
net96,291.25µm
_05460_,290.84µm
net1351,290.68µm
net547,290.38µm
_03224_,290.23µm
_05204_,290.23µm
net308,289.92µm
net1488,289.77µm
_06167_,289.57µm
net1248,289.06µm
_04766_,289.01µm
_05172_,289.01µm
_08247_,289.01µm
net13,289.01µm
net24,288.96µm
_04995_,288.92µm
_04601_,288.5µm
net502,288.5µm
_07536_,288.4µm
net1295,288.14µm
net1155,288.04µm
net1207,287.73µm
net1052,287.17µm
net1388,286.92µm
net427,286.72µm
u_transform_scheduler_core.mod_diag_addr0\[6\],286.21µm
net834,286µm
_04889_,285.85µm
net1326,285.85µm
_08330_,285.8µm
net785,285.7µm
_00041_,285.67µm
net579,284.68µm
_05952_,284.58µm
net1170,284.53µm
net577,284.12µm
clknet_6_46_0_clk_regs,284.02µm
_05292_,283.99µm
net1105,283.15µm
_06135_,283.05µm
net1005,283µm
net973,282.85µm
u_transform_scheduler_core.bf_X1_i\[2\],282.44µm
net876,282.44µm
_07190_,282.29µm
_03500_,282.24µm
net1060,281.93µm
net381,281.83µm
net882,281.83µm
net279,281.2µm
_07561_,281.12µm
_08114_,281.12µm
net1144,280.76µm
net164,280.25µm
net329,280.25µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[6\],280.15µm
_07556_,280.1µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[6\],280.1µm
net1315,279.33µm
u_transform_scheduler_core.mod_diag_addr1\[6\],279.26µm
net1397,279.18µm
_05813_,279.1µm
top_state\[12\],278.98µm
_06308_,278.42µm
net304,277.86µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[2\],277.76µm
net173,277.68µm
_05677_,277.58µm
net1500,277.45µm
_02595_,277.35µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_coefficient\[7\],277.35µm
_05601_,277.2µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[8\],276.89µm
net615,276.89µm
_03169_,276.69µm
net1300,276.53µm
_05722_,276.22µm
_04983_,276.18µm
_05857_,276.08µm
net1381,275.77µm
net624,275.62µm
net522,275.41µm
net877,275µm
_05803_,274.96µm
_05668_,274.89µm
_08700_,274.45µm
net154,274.14µm
net958,274.09µm
u_transform_scheduler_core.u_fft_scratch_sram.state\[0\],273.9µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[7\],273.89µm
net557,273.58µm
_06669_,272.97µm
net905,272.97µm
_05824_,272.92µm
u_transform_scheduler_core.bf_X0_i\[3\],272.77µm
net964,272.66µm
net1032,272.56µm
net1067,272.41µm
net806,272.31µm
net823,272.23µm
_02611_,272.21µm
net42,272.21µm
net604,271.8µm
net887,271.7µm
net1071,271.7µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_q_reg\[0\],271.6µm
net1342,271.39µm
net974,271.24µm
net1024,271.19µm
_03132_,271.09µm
_05605_,271.09µm
net44,271.04µm
net586,270.58µm
delaynet_0_clk,270.53µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_stage_valid,270.07µm
_05743_,270.02µm
net780,270.02µm
_08312_,269.92µm
net824,269.82µm
_04172_,269.8µm
net606,269.79µm
net354,269.56µm
net1061,269.51µm
_07173_,269.41µm
net37,269.41µm
net280,268.95µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_q_ext\[8\],268.85µm
net613,268.85µm
net1145,268.59µm
u_transform_scheduler_core.dft12_state\[1\],268.44µm
net910,268.34µm
u_transform_scheduler_core.u_fft_scratch_sram.u_lo.macro_wdata\[6\],268.1µm
_03673_,268.07µm
net212,267.88µm
_05760_,267.78µm
u_transform_scheduler_core.mod_diag_addr0\[5\],267.78µm
_04028_,267.73µm
_05236_,267.68µm
net856,267.47µm
net510,267.27µm
_05360_,267.22µm
net612,267.22µm
net404,266.81µm
net1118,266.81µm
net1377,266.81µm
_05376_,266.76µm
net1357,266.76µm
net587,266.56µm
net1501,266.25µm
_08100_,266.05µm
net104,265.94µm
net635,265.82µm
net542,265.79µm
_04705_,265.69µm
net449,265.64µm
net1127,265.59µm
_03683_,265.54µm
_07883_,265.44µm
net1083,265.23µm
_09694_,265.03µm
_05856_,264.88µm
net344,264.57µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[9\],264.52µm
net657,264.47µm
_07125_,264.37µm
top_state\[0\],264.11µm
net583,263.96µm
_05182_,263.91µm
_06210_,263.91µm
_07601_,263.81µm
net170,263.3µm
_03163_,263.2µm
net136,262.84µm
net1225,262.84µm
_09730_,262.64µm
net105,262.43µm
_06621_,262.18µm
_05160_,262.08µm
net1346,261.92µm
_03201_,261.82µm
net594,261.82µm
net1262,261.41µm
_03485_,261.33µm
_05657_,261.06µm
u_transform_scheduler_core.bf_X0_i\[2\],261.06µm
_06037_,261.01µm
_09280_,261.01µm
net1237,260.65µm
_04902_,260.45µm
net598,260.32µm
net1088,260.19µm
_07740_,259.99µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[12\],259.89µm
net546,259.89µm
clknet_0_clk,259.38µm
_04631_,259.33µm
_05644_,259.33µm
clknet_6_20_0_clk_regs,258.87µm
u_transform_scheduler_core.bf_X0_i\[6\],258.82µm
net817,258.82µm
_07224_,258.77µm
net424,258.41µm
clknet_6_2_0_clk_regs,258.41µm
net1622,258.36µm
_05375_,258.31µm
net907,258µm
_05870_,257.8µm
net71,257.8µm
clknet_6_37_0_clk_regs,257.7µm
_07467_,257.14µm
net26,257.09µm
net387,257.04µm
net158,256.17µm
net266,256.17µm
_07161_,256.12µm
net1594,256.12µm
_02691_,256.02µm
net434,255.97µm
net1111,255.71µm
net391,255.56µm
net1228,255.56µm
_06902_,255.46µm
_02679_,255.41µm
net1131,255.19µm
net540,255.15µm
_04393_,254.85µm
_09767_,254.85µm
u_transform_scheduler_core.bf_X1_i\[0\],254.85µm
net385,254.85µm
_01811_,254.8µm
net34,254.8µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_operand\[9\],254.49µm
net200,254.39µm
_05231_,254.34µm
_04092_,254.24µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_stage_valid,253.78µm
net491,253.52µm
_03665_,253.5µm
net1349,253.47µm
net1091,253.32µm
net1097,253.25µm
net1205,252.76µm
net933,252.37µm
net1080,252.35µm
_02886_,252.2µm
net1327,252.05µm
clknet_6_22_0_clk_regs,251.59µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[3\],251.54µm
net1081,251.38µm
net1247,251.18µm
_02809_,251.08µm
_04747_,251.03µm
clknet_6_15_0_clk_regs,250.52µm
_04394_,250.32µm
_07924_,250.32µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[3\],250.32µm
net866,250.24µm
net1493,249.45µm
clknet_6_56_0_clk_regs,249.4µm
_05845_,249.35µm
net1376,248.99µm
clknet_6_38_0_clk_regs,248.94µm
net830,248.93µm
net945,248.84µm
clknet_6_9_0_clk_regs,248.84µm
_07079_,248.79µm
u_transform_scheduler_core.mod_diag_addr1\[5\],248.74µm
net383,248.74µm
net1053,248.74µm
net1102,248.72µm
_02616_,248.69µm
net124,248.58µm
net499,248.53µm
u_transform_scheduler_core.u_fft_scratch_sram.u_lo.macro_wdata\[4\],248.5µm
net127,248.38µm
_05620_,248.23µm
net131,248.23µm
_05656_,247.62µm
_07846_,247.62µm
net482,247.52µm
net1356,246.6µm
net1460,246.6µm
_05199_,246.45µm
_07482_,246.4µm
_05904_,245.99µm
u_transform_scheduler_core.u_fft_scratch_sram.u_lo.macro_wdata\[7\],245.7µm
net417,245.38µm
clknet_6_50_0_clk_regs,245.38µm
clknet_6_54_0_clk_regs,244.97µm
net128,244.92µm
clknet_6_39_0_clk_regs,244.92µm
net1373,244.82µm
_04823_,244.77µm
net28,244.72µm
clknet_6_24_0_clk_regs,244.31µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[1\],244.21µm
_05879_,244.05µm
net85,243.75µm
net52,243.6µm
net274,243.24µm
_03258_,243.09µm
net1117,242.88µm
net815,242.68µm
_08284_,242.53µm
net489,242.17µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[11\],241.97µm
net305,241.51µm
net416,241.46µm
net1441,241.46µm
_09351_,241.41µm
net853,241.36µm
net1576,241.05µm
net526,240.64µm
net571,240.49µm
net1569,240.34µm
net135,240.11µm
net1626,239.93µm
net503,239.78µm
net900,239.78µm
net1504,239.78µm
_03629_,239.73µm
_05701_,239.64µm
net1203,239.42µm
net445,239.32µm
net1508,239.22µm
net1200,239.17µm
net496,238.81µm
net777,238.81µm
_03632_,238.71µm
net520,238.25µm
clknet_6_26_0_clk_regs,238.2µm
net451,238.15µm
clknet_6_0_0_clk_regs,238.15µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[10\],237.84µm
net1601,237.74µm
net707,237.69µm
net1212,237.69µm
_05910_,237.64µm
clknet_6_48_0_clk_regs,237.49µm
net16,237.03µm
net1571,236.67µm
net472,236.47µm
_05740_,236.42µm
_08663_,236.32µm
net790,236.32µm
net599,236.01µm
net116,235.91µm
net942,235.91µm
_04633_,235.76µm
net458,235.73µm
net400,235.35µm
net1234,235.04µm
_05682_,234.79µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_ext\[0\],234.79µm
net23,234.18µm
net551,234.13µm
net336,233.95µm
net1006,233.82µm
net1494,233.82µm
_05817_,233.77µm
_07856_,233.52µm
net1371,233.51µm
net338,233.45µm
_04892_,233.21µm
net885,233.21µm
u_transform_scheduler_core.fft128_ofdm_active,233.16µm
net432,233.11µm
net18,233.06µm
_07999_,233.01µm
_08218_,232.96µm
_03459_,232.55µm
net1294,232.55µm
delaynet_1_clk,232.45µm
net959,232.33µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_im_reg\[8\],232.14µm
net1533,232.14µm
net254,232.09µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_stage_valid,232.04µm
net441,232.04µm
_04751_,231.92µm
net1458,231.58µm
net1625,231.53µm
clknet_6_14_0_clk_regs,231.53µm
_03218_,231.48µm
net19,231.43µm
clknet_6_61_0_clk_regs,231.38µm
_07717_,231.28µm
net1035,231.2µm
net392,231.07µm
clknet_6_44_0_clk_regs,231.02µm
u_transform_scheduler_core.dft12_phase\[0\],230.97µm
net1217,230.92µm
net346,230.41µm
net103,230.36µm
net816,230.36µm
clknet_6_35_0_clk_regs,230.36µm
_05652_,230.31µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[4\],230.26µm
delaynet_3_clk,230.26µm
_04933_,230.21µm
net1010,229.8µm
net1550,229.8µm
clknet_6_45_0_clk_regs,229.8µm
_02589_,229.65µm
clknet_6_52_0_clk_regs,229.29µm
net1314,229.24µm
_09087_,229.04µm
u_transform_scheduler_core.mod_diag_X0_i\[6\],229.04µm
clknet_6_58_0_clk_regs,228.88µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_q_ext\[10\],228.78µm
net401,228.78µm
net638,228.78µm
_09950_,228.68µm
u_transform_scheduler_core.tx_mapper_busy,228.63µm
clknet_6_53_0_clk_regs,228.58µm
_07619_,228.53µm
_02738_,227.46µm
net850,227.41µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[4\],227.36µm
_02567_,226.9µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[12\],226.9µm
_06011_,226.39µm
net331,226.39µm
_04886_,226.24µm
net791,226.24µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_ext\[5\],225.88µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[0\],225.68µm
_04226_,225.32µm
_05947_,225.32µm
net1586,225.27µm
clknet_6_23_0_clk_regs,225.12µm
_04891_,224.61µm
net605,224.61µm
_03682_,224.37µm
net1079,224.35µm
clknet_6_5_0_clk_regs,224.25µm
net993,224.2µm
net1573,224.2µm
_06297_,224.15µm
_05717_,224.05µm
_09274_,224.05µm
u_transform_scheduler_core.fft128_active,224µm
net1427,223.64µm
_04765_,223.59µm
net273,223.44µm
_06126_,223.27µm
_07364_,223.18µm
net549,223.08µm
_09407_,223.03µm
net316,223.03µm
net667,223.03µm
_02577_,222.88µm
net1506,222.62µm
net1201,222.52µm
net852,222.47µm
_07517_,222.42µm
_05251_,222.32µm
_03172_,222.01µm
net795,221.97µm
net611,221.96µm
net863,221.86µm
_06452_,221.81µm
net407,221.45µm
_05402_,221.3µm
clknet_6_6_0_clk_regs,221.3µm
net287,220.94µm
net610,220.94µm
_08394_,220.79µm
_07759_,220.74µm
_09292_,220.69µm
net847,220.68µm
_06715_,220.33µm
magic_index\[2\],220.28µm
net543,220.18µm
net429,219.77µm
net1190,219.67µm
clknet_6_27_0_clk_regs,219.62µm
net860,219.26µm
net1086,219.16µm
net849,219µm
_08254_,218.96µm
net595,218.65µm
net578,218.6µm
net1547,218.6µm
net709,218.45µm
_05734_,218.4µm
net797,218.22µm
net778,217.99µm
_05878_,217.94µm
_07249_,217.84µm
net313,217.53µm
_07597_,217.38µm
net498,216.97µm
clknet_6_57_0_clk_regs,216.92µm
clknet_6_19_0_clk_regs,216.87µm
_05180_,216.72µm
net495,216.51µm
net997,216.51µm
clknet_6_18_0_clk_regs,216.51µm
_07802_,216.38µm
net361,216.36µm
net793,216.31µm
net320,216.21µm
net1316,215.85µm
_09352_,215.6µm
net278,215.31µm
net466,215.19µm
net1063,214.78µm
net596,214.73µm
u_transform_scheduler_core.dft12_active,214.63µm
u_transform_scheduler_core.dft12_tx_active,214.63µm
clknet_6_30_0_clk_regs,214.22µm
net1100,214.07µm
clknet_6_1_0_clk_regs,214.07µm
net564,214.02µm
net1000,214.02µm
net1034,213.98µm
clknet_6_42_0_clk_regs,213.69µm
net184,213.61µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_coefficient\[2\],213.46µm
net17,213.41µm
net327,213.36µm
_05233_,212.9µm
net435,212.9µm
net1534,212.64µm
net1022,212.59µm
net1163,212.49µm
net1017,212.44µm
clknet_6_29_0_clk_regs,212.39µm
net1226,212.34µm
_07879_,212.29µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[13\],212.29µm
net792,212.24µm
net1391,212.08µm
_03251_,211.47µm
net1036,211.27µm
_05016_,211.17µm
net953,210.96µm
net1198,210.66µm
clknet_6_62_0_clk_regs,210.66µm
_05428_,210.61µm
net1477,210.45µm
net1082,210.4µm
clknet_6_49_0_clk_regs,210.25µm
net286,210.2µm
net1572,210.2µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[15\],210.1µm
net1514,210.1µm
_03271_,210.09µm
net31,210.05µm
_02190_,210µm
_08087_,210µm
net940,210µm
_04708_,209.64µm
net646,209.64µm
clknet_6_36_0_clk_regs,209.64µm
_04733_,209.08µm
_04749_,209.03µm
net536,209.03µm
net1028,208.98µm
_06535_,208.88µm
net428,208.88µm
net1003,208.62µm
_07303_,208.42µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_q_ext\[5\],208.37µm
net773,208.06µm
net1490,208.01µm
_07816_,207.81µm
_06503_,207.41µm
net207,206.84µm
net1255,206.84µm
_07838_,206.69µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[10\],206.69µm
net989,206.38µm
net1466,206.38µm
net396,205.82µm
_07944_,205.52µm
net794,205.52µm
net848,205.52µm
net1546,205.49µm
net524,205.16µm
_04010_,205.06µm
_06360_,204.96µm
_07799_,204.96µm
net511,204.65µm
_05602_,204.5µm
_06260_,204.45µm
_07579_,204.45µm
_08426_,204.45µm
net1382,203.99µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_coefficient\[5\],203.89µm
net293,203.53µm
net1297,203.48µm
clknet_6_59_0_clk_regs,203.43µm
net1582,203.02µm
net444,202.92µm
net1521,202.92µm
net1513,202.87µm
clknet_6_12_0_clk_regs,202.87µm
clknet_6_13_0_clk_regs,202.82µm
net1608,202.31µm
net504,202.26µm
_06526_,202.21µm
_03727_,201.8µm
net297,201.8µm
clknet_6_17_0_clk_regs,201.8µm
_05909_,201.65µm
net789,201.6µm
net857,201.59µm
net433,201.19µm
_05970_,201.14µm
net798,201.04µm
clknet_6_7_0_clk_regs,200.63µm
_09326_,200.58µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[10\],200.58µm
net519,200.58µm
net629,200.58µm
net1602,200.58µm
_04006_,200.48µm
_06235_,200.48µm
_03461_,200.12µm
_00067_,200.07µm
_05250_,200.02µm
net697,200.02µm
net627,199.97µm
net288,199.84µm
net1209,199.76µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[15\],199.51µm
_06083_,199.46µm
_07193_,199.46µm
net539,199.46µm
net1516,199.46µm
_05400_,199.41µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_q_ext\[4\],199.41µm
_06963_,199.36µm
net1595,199.05µm
net425,199µm
net1589,198.95µm
_07984_,198.85µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_operand\[5\],198.8µm
net1483,198.59µm
clknet_6_28_0_clk_regs,198.49µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_coefficient\[4\],198.34µm
_04096_,198.29µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[11\],198.29µm
net1554,197.88µm
_05446_,197.78µm
u_transform_scheduler_core.mod_diag_X1_q\[2\],197.73µm
_07743_,197.68µm
net1090,197.55µm
net355,197.37µm
_05814_,197.3µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_i_reg\[14\],197.22µm
net422,197.14µm
net1492,196.86µm
net1231,196.81µm
net454,196.76µm
_05699_,196.61µm
_08065_,196.56µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_uop_reg\[0\],196.15µm
net474,196.05µm
net514,195.79µm
net386,195.69µm
clknet_6_31_0_clk_regs,195.59µm
_02674_,195.49µm
_03171_,195.49µm
_06121_,195.49µm
_07945_,195.44µm
net1575,195.28µm
net784,195.23µm
net223,195.18µm
net1116,195.08µm
net1261,195.03µm
_05749_,194.98µm
net1522,194.93µm
_03168_,194.88µm
clknet_6_51_0_clk_regs,194.57µm
net1568,194.52µm
_05695_,194.47µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[9\],194.37µm
net1001,194.11µm
net1452,194.01µm
net1303,193.96µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_i_reg\[2\],193.86µm
_04049_,193.76µm
net1078,193.45µm
net1137,193.45µm
clknet_6_21_0_clk_regs,193.45µm
net282,193.4µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[9\],193.35µm
net1039,193.35µm
net1446,193.35µm
net851,193.25µm
_00368_,193.2µm
net225,193.04µm
net295,193.04µm
net1456,192.99µm
_07485_,192.74µm
net846,192.74µm
net1489,192.74µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[13\],192.69µm
net1596,192.69µm
net796,192.64µm
net1574,192.57µm
net439,192.38µm
_07176_,192.23µm
_05745_,192.18µm
net1566,192.18µm
_09791_,192.13µm
_09338_,192.08µm
net643,191.72µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_coefficient\[3\],191.62µm
net710,191.21µm
net1041,191.11µm
_03630_,191.01µm
net205,190.8µm
_05846_,190.6µm
_02696_,190.45µm
_06881_,190.4µm
net1438,190.14µm
net584,189.94µm
_06919_,189.89µm
_07904_,189.89µm
_09656_,189.89µm
net1045,189.81µm
net1023,189.78µm
net339,189.58µm
net582,189.48µm
_03283_,189.43µm
_06064_,189.38µm
net465,189.38µm
_04459_,189.33µm
net1004,188.92µm
net965,188.87µm
net1584,188.41µm
clknet_6_60_0_clk_regs,188.36µm
u_transform_scheduler_core.mod_diag_X0_i\[2\],188.26µm
_07762_,188.16µm
net1530,187.9µm
net1491,187.85µm
_05342_,187.7µm
_06068_,187.7µm
_06574_,187.65µm
net1526,187.29µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_addr0\[0\],187.24µm
net597,187.24µm
_07701_,187.09µm
net799,187.09µm
_07520_,187.04µm
net1464,186.73µm
net991,186.63µm
net384,186.58µm
net651,186.57µm
_03555_,186.53µm
net1557,186.48µm
_05841_,186.32µm
clknet_6_34_0_clk_regs,186.17µm
net1008,186.12µm
net1552,186.12µm
net1258,186.07µm
_08044_,185.92µm
u_transform_scheduler_core.bf_X0_i\[5\],185.92µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[14\],185.66µm
net783,185.66µm
net1236,185.66µm
top_state\[9\],185.51µm
net1578,185.51µm
net1519,185.46µm
net992,185.2µm
net1590,185.1µm
net222,185.05µm
net332,185.05µm
_04142_,185µm
top_state\[2\],184.9µm
_03242_,184.85µm
_04620_,184.85µm
_04925_,184.85µm
_05771_,184.85µm
net955,184.64µm
_07057_,184.49µm
net1218,184.49µm
net1350,184.06µm
net1564,183.98µm
net492,183.93µm
net1600,183.93µm
net1597,183.88µm
_05300_,183.83µm
_06026_,183.83µm
_09391_,183.73µm
net1087,183.42µm
net676,183.37µm
net1484,183.32µm
net74,183.27µm
net674,183.22µm
_02702_,183.17µm
_03660_,183.17µm
_05797_,183.17µm
net410,182.81µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_ext\[7\],182.71µm
net995,182.71µm
_06100_,182.66µm
net1467,182.66µm
_08026_,182.61µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_q_ext\[1\],182.61µm
net1503,182.45µm
_04246_,182.37µm
_04903_,182.35µm
net333,182.35µm
net1447,182.2µm
net1475,182.2µm
top_state\[5\],182.15µm
net864,182.15µm
_03484_,182.1µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[14\],182.1µm
net1402,181.98µm
net246,181.96µm
net402,181.79µm
_07902_,181.54µm
net869,181.49µm
_02228_,181.44µm
net649,181.18µm
net210,181.08µm
net786,181.08µm
_03639_,181.05µm
net874,180.98µm
_07680_,180.93µm
_05705_,180.88µm
_05836_,180.88µm
_06964_,180.88µm
_07365_,180.88µm
net1400,180.67µm
net631,180.47µm
_07502_,180.42µm
_07718_,180.32µm
net1507,180.32µm
_05452_,180.04µm
net306,179.91µm
net628,179.91µm
net844,179.81µm
_02247_,179.76µm
net209,179.5µm
net1609,179.5µm
net906,179.35µm
clknet_6_25_0_clk_regs,179.3µm
net695,178.84µm
net421,178.73µm
_06553_,178.64µm
_05230_,178.18µm
net1627,178.18µm
_07861_,177.74µm
_09341_,177.57µm
net236,177.57µm
net374,177.44µm
_04785_,177.06µm
net681,177.01µm
net640,176.75µm
net954,176.75µm
net1043,176.71µm
