Instance,Terminal,Layer,X location,Y location,Voltage
fanout1450,VDD,Metal1,37.9030,417.6820,4.999405
load_slew1449,VDD,Metal1,41.0530,306.7930,4.999386
fanout1448,VDD,Metal1,34.5430,296.7220,4.999495
fanout1447,VDD,Metal1,155.5030,308.0780,4.999516
load_slew1446,VDD,Metal1,228.7130,276.6215,4.999575
fanout1445,VDD,Metal1,250.1430,308.0780,4.999506
fanout1444,VDD,Metal1,165.0230,296.7220,4.999565
fanout1443,VDD,Metal1,191.9030,308.0780,4.999422
load_slew1442,VDD,Metal1,184.0920,298.1360,4.999604
fanout1441,VDD,Metal1,191.3430,316.8820,4.999504
load_slew1440,VDD,Metal1,168.1730,237.5265,4.999606
fanout1439,VDD,Metal1,154.9430,197.1980,4.999631
fanout1438,VDD,Metal1,210.9430,187.1180,4.999678
fanout1437,VDD,Metal1,209.8230,175.7620,4.999628
wire1436,VDD,Metal1,181.0530,175.7530,4.999638
fanout1435,VDD,Metal1,147.6630,166.9580,4.999549
wire1434,VDD,Metal1,155.2930,74.9530,4.999747
fanout1433,VDD,Metal1,130.8630,95.1220,4.999618
fanout1432,VDD,Metal1,98.3830,297.9980,4.999394
load_slew1431,VDD,Metal1,109.0520,277.9760,4.999446
fanout1430,VDD,Metal1,89.4230,296.7220,4.999394
fanout1429,VDD,Metal1,116.3030,197.1980,4.999614
load_slew1428,VDD,Metal1,102.6530,236.2330,4.999478
fanout1427,VDD,Metal1,88.3030,206.0020,4.999657
load_slew1426,VDD,Metal1,49.4530,308.0865,4.999258
load_slew1376,VDD,Metal1,357.5130,580.1780,4.999612
load_slew1375,VDD,Metal1,326.3320,477.9720,4.999669
fanout1374,VDD,Metal1,342.5430,570.1580,4.999580
load_slew1373,VDD,Metal1,168.2330,318.0980,4.999526
fanout1372,VDD,Metal1,175.1030,468.0820,4.999627
fanout1371,VDD,Metal1,642.1430,418.9580,4.999542
load_slew1370,VDD,Metal1,315.5130,548.7815,4.999486
fanout1369,VDD,Metal1,312.3030,580.2380,4.999643
load_slew1368,VDD,Metal1,145.7730,308.0865,4.999511
fanout1367,VDD,Metal1,134.7830,316.8820,4.999349
wire1366,VDD,Metal1,578.7130,306.8615,4.999576
fanout1365,VDD,Metal1,667.3430,276.5620,4.999784
load_slew1364,VDD,Metal1,315.5130,489.4580,4.999443
fanout1363,VDD,Metal1,294.3830,489.5180,4.999435
wire1362,VDD,Metal1,147.5130,337.1015,4.999475
fanout1361,VDD,Metal1,150.4630,449.1980,4.999716
wire1360,VDD,Metal1,550.1530,297.9380,4.999552
fanout1359,VDD,Metal1,700.9430,286.6420,4.999648
fanout1358,VDD,Metal1,367.1830,508.4020,4.999691
load_slew1357,VDD,Metal1,186.7130,327.0215,4.999435
fanout1356,VDD,Metal1,152.7030,498.3220,4.999641
load_slew1355,VDD,Metal1,508.1530,286.7015,4.999631
fanout1354,VDD,Metal1,692.5430,297.9980,4.999548
load_slew1353,VDD,Metal1,354.7130,418.8980,4.999385
wire1352,VDD,Metal1,235.3730,277.8465,4.999576
fanout1351,VDD,Metal1,350.9430,378.6380,4.999574
wire1350,VDD,Metal1,567.5130,286.7015,4.999537
fanout1349,VDD,Metal1,699.8230,287.9180,4.999648
load_slew1348,VDD,Metal1,352.4730,428.9780,4.999664
wire1347,VDD,Metal1,239.8530,277.8465,4.999576
fanout1346,VDD,Metal1,375.5830,388.7180,4.999559
wire1345,VDD,Metal1,608.3930,408.8180,4.999695
fanout1344,VDD,Metal1,684.7030,377.3620,4.999708
wire1343,VDD,Metal1,349.1130,437.9015,4.999689
fanout1342,VDD,Metal1,390.7030,459.2780,4.999557
load_slew1341,VDD,Metal1,597.1930,316.9415,4.999681
fanout1340,VDD,Metal1,690.8630,429.0380,4.999689
load_slew1339,VDD,Metal1,359.7530,447.9815,4.999581
wire1338,VDD,Metal1,295.2930,358.4865,4.999437
fanout1337,VDD,Metal1,373.9030,449.1980,4.999571
wire1336,VDD,Metal1,100.5800,488.1040,4.999423
wire1335,VDD,Metal1,113.0200,296.8375,4.999415
fanout1334,VDD,Metal1,325.1400,328.3760,4.999616
fanout1333,VDD,Metal1,318.3130,358.4180,4.999456
fanout1332,VDD,Metal1,324.1400,357.3175,4.999551
fanout1331,VDD,Metal1,325.2120,358.6680,4.999551
load_slew1330,VDD,Metal1,363.0530,338.3265,4.999729
fanout1329,VDD,Metal1,348.1430,337.0420,4.999738
load_slew1328,VDD,Metal1,309.8530,306.7930,4.999599
fanout1327,VDD,Metal1,354.3030,306.8020,4.999685
load_slew1326,VDD,Metal1,318.8730,347.1815,4.999732
load_slew1325,VDD,Metal1,328.3330,357.1930,4.999552
fanout1324,VDD,Metal1,336.2330,348.3380,4.999730
load_slew1323,VDD,Metal1,147.5130,367.3415,4.999576
fanout1322,VDD,Metal1,121.3430,347.1220,4.999707
fanout1321,VDD,Metal1,303.9030,418.9580,4.999414
load_slew1320,VDD,Metal1,405.0530,429.0465,4.999646
fanout1319,VDD,Metal1,381.1830,439.1180,4.999649
wire1318,VDD,Metal1,331.3720,689.7040,4.999634
fanout1317,VDD,Metal1,108.7400,689.7300,4.999392
fanout1316,VDD,Metal1,117.8330,670.8980,4.999757
fanout1315,VDD,Metal1,140.6600,699.8100,4.999595
fanout1314,VDD,Metal1,144.1530,701.1380,4.999594
rebuffer1740,VDD,Metal1,960.7100,1084.4485,4.999950
fanout1312,VDD,Metal1,188.3330,679.7530,4.999651
fanout1311,VDD,Metal1,176.5000,457.8900,4.999737
wire1310,VDD,Metal1,490.2330,437.9015,4.999731
