net,length_um
_03030_,9.52µm
_03099_,9.52µm
_03154_,9.52µm
_03186_,9.52µm
_03199_,9.52µm
_03219_,9.52µm
_03326_,9.52µm
_03372_,9.52µm
_03390_,9.52µm
_03449_,9.52µm
_03497_,9.52µm
_03545_,9.52µm
_03613_,9.52µm
_03655_,9.52µm
_03658_,9.52µm
_03673_,9.52µm
_03832_,9.52µm
_03833_,9.52µm
_03916_,9.52µm
_04144_,9.52µm
_04305_,9.52µm
_04448_,9.52µm
_04515_,9.52µm
_04542_,9.52µm
_04568_,9.52µm
_04644_,9.52µm
_04834_,9.52µm
_04856_,9.52µm
_04998_,9.52µm
_05139_,9.52µm
_05354_,9.52µm
_05501_,9.52µm
_05507_,9.52µm
_05740_,9.52µm
_05799_,9.52µm
_05865_,9.52µm
_05955_,9.52µm
_06188_,9.52µm
_06221_,9.52µm
_06244_,9.52µm
_06309_,9.52µm
_06374_,9.52µm
_06383_,9.52µm
_06469_,9.52µm
_06505_,9.52µm
_06510_,9.52µm
_06847_,9.52µm
_06859_,9.52µm
_06927_,9.52µm
_06954_,9.52µm
_06957_,9.52µm
_07004_,9.52µm
_07078_,9.52µm
_07114_,9.52µm
_07345_,9.52µm
_07399_,9.52µm
_07518_,9.52µm
_07526_,9.52µm
_07597_,9.52µm
_07631_,9.52µm
_07652_,9.52µm
_07719_,9.52µm
_07760_,9.52µm
_07896_,9.52µm
_07948_,9.52µm
_07952_,9.52µm
_07982_,9.52µm
_08015_,9.52µm
_08068_,9.52µm
_08103_,9.52µm
_08122_,9.52µm
_08170_,9.52µm
_08178_,9.52µm
_08208_,9.52µm
_08385_,9.52µm
_08405_,9.52µm
_08442_,9.52µm
_08542_,9.52µm
_08645_,9.52µm
_09028_,9.52µm
clk_regs,9.52µm
_01966_,9.46µm
_08147_,9.16µm
_07799_,9.11µm
_08620_,9.11µm
u_transform_scheduler_core.u_fft128_modulo_controller.state\[0\],9.11µm
_03013_,9.06µm
_03014_,9.06µm
_03384_,9.06µm
_03535_,9.06µm
_03657_,9.06µm
_03983_,9.06µm
_04307_,9.06µm
_05114_,9.06µm
_05502_,9.06µm
_05515_,9.06µm
_05736_,9.06µm
_05762_,9.06µm
_06351_,9.06µm
_07019_,9.06µm
_07400_,9.06µm
_07946_,9.06µm
_08019_,9.06µm
_08191_,9.06µm
_08675_,9.06µm
_08798_,9.06µm
u_transform_scheduler_core.ofdm_sample_index\[2\],9.06µm
u_transform_scheduler_core.tx_dft12_hold_q\[2\]\[7\],9.06µm
u_transform_scheduler_core.u_mixed_radix_butterfly.uop_reg\[1\],9.06µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.pace_count\[1\],9.06µm
_00072_,9.01µm
_00086_,9.01µm
_00091_,9.01µm
_00154_,9.01µm
_00317_,9.01µm
_00342_,9.01µm
_00428_,9.01µm
_00462_,9.01µm
_00510_,9.01µm
_00607_,9.01µm
_00696_,9.01µm
_00787_,9.01µm
_00911_,9.01µm
_00917_,9.01µm
_00929_,9.01µm
_01044_,9.01µm
_01146_,9.01µm
_01147_,9.01µm
_01149_,9.01µm
_01156_,9.01µm
_01163_,9.01µm
_01193_,9.01µm
_01255_,9.01µm
_01274_,9.01µm
_01368_,9.01µm
_01385_,9.01µm
_01397_,9.01µm
_01436_,9.01µm
_01458_,9.01µm
_01461_,9.01µm
_01508_,9.01µm
_01520_,9.01µm
_01711_,9.01µm
_01755_,9.01µm
_01788_,9.01µm
_01801_,9.01µm
_01885_,9.01µm
_01904_,9.01µm
_01978_,9.01µm
_02081_,9.01µm
_02273_,9.01µm
_02622_,9.01µm
_02945_,9.01µm
_03020_,9.01µm
_03068_,9.01µm
_03147_,9.01µm
_03198_,9.01µm
_03275_,9.01µm
_03321_,9.01µm
_03408_,9.01µm
_03435_,9.01µm
_03561_,9.01µm
_03629_,9.01µm
_03733_,9.01µm
_03872_,9.01µm
_04167_,9.01µm
_04250_,9.01µm
_04266_,9.01µm
_04290_,9.01µm
_04375_,9.01µm
_04436_,9.01µm
_04768_,9.01µm
_04831_,9.01µm
_04889_,9.01µm
_05051_,9.01µm
_05053_,9.01µm
_05171_,9.01µm
_05251_,9.01µm
_05314_,9.01µm
_06056_,9.01µm
_06096_,9.01µm
_06277_,9.01µm
_06282_,9.01µm
_06287_,9.01µm
_06304_,9.01µm
_06376_,9.01µm
_06493_,9.01µm
_06500_,9.01µm
_06944_,9.01µm
_06961_,9.01µm
_07128_,9.01µm
_07338_,9.01µm
_07356_,9.01µm
_07559_,9.01µm
_07905_,9.01µm
_07983_,9.01µm
_08038_,9.01µm
_08042_,9.01µm
_08185_,9.01µm
_08581_,9.01µm
_08636_,9.01µm
_08709_,9.01µm
_08752_,9.01µm
_08805_,9.01µm
_08885_,9.01µm
_09033_,9.01µm
_00017_,8.96µm
_00032_,8.96µm
_00037_,8.96µm
_00042_,8.96µm
_00088_,8.96µm
_00109_,8.96µm
_00212_,8.96µm
_00288_,8.96µm
_00311_,8.96µm
_00326_,8.96µm
_00338_,8.96µm
_00340_,8.96µm
_00558_,8.96µm
_00569_,8.96µm
_00622_,8.96µm
_00669_,8.96µm
_00718_,8.96µm
_00748_,8.96µm
_00799_,8.96µm
_00854_,8.96µm
_00869_,8.96µm
_00873_,8.96µm
_00874_,8.96µm
_00897_,8.96µm
_01013_,8.96µm
_01025_,8.96µm
_01043_,8.96µm
_01119_,8.96µm
_01134_,8.96µm
_01181_,8.96µm
_01222_,8.96µm
_01268_,8.96µm
_01353_,8.96µm
_01505_,8.96µm
_01524_,8.96µm
_01572_,8.96µm
_01581_,8.96µm
_01583_,8.96µm
_01714_,8.96µm
_01785_,8.96µm
_01789_,8.96µm
_01796_,8.96µm
_01898_,8.96µm
_01959_,8.96µm
_01961_,8.96µm
_01965_,8.96µm
_01999_,8.96µm
_02039_,8.96µm
_02133_,8.96µm
_02236_,8.96µm
_02246_,8.96µm
_02284_,8.96µm
_02308_,8.96µm
_02311_,8.96µm
_02641_,8.96µm
_02707_,8.96µm
_02732_,8.96µm
_02792_,8.96µm
_02879_,8.96µm
_02997_,8.96µm
_03040_,8.96µm
_03042_,8.96µm
_03046_,8.96µm
_03065_,8.96µm
_03107_,8.96µm
_03120_,8.96µm
_03140_,8.96µm
_03155_,8.96µm
_03178_,8.96µm
_03231_,8.96µm
_03286_,8.96µm
_03398_,8.96µm
_03469_,8.96µm
_03482_,8.96µm
_03538_,8.96µm
_03548_,8.96µm
_03623_,8.96µm
_03653_,8.96µm
_03674_,8.96µm
_03680_,8.96µm
_03754_,8.96µm
_03819_,8.96µm
_03861_,8.96µm
_04025_,8.96µm
_04194_,8.96µm
_04212_,8.96µm
_04258_,8.96µm
_04286_,8.96µm
_04312_,8.96µm
_04355_,8.96µm
_04553_,8.96µm
_04990_,8.96µm
_05072_,8.96µm
_05102_,8.96µm
_05216_,8.96µm
_05227_,8.96µm
_05241_,8.96µm
_05245_,8.96µm
_05260_,8.96µm
_05480_,8.96µm
_05586_,8.96µm
_05609_,8.96µm
_05647_,8.96µm
_05801_,8.96µm
_05936_,8.96µm
_06049_,8.96µm
_06140_,8.96µm
_06348_,8.96µm
_06411_,8.96µm
_06414_,8.96µm
_06531_,8.96µm
_06564_,8.96µm
_06614_,8.96µm
_06650_,8.96µm
_06675_,8.96µm
_06690_,8.96µm
_06737_,8.96µm
_06823_,8.96µm
_06864_,8.96µm
_07017_,8.96µm
_07044_,8.96µm
_07098_,8.96µm
_07176_,8.96µm
_07334_,8.96µm
_07357_,8.96µm
_07420_,8.96µm
_07545_,8.96µm
_07584_,8.96µm
_07614_,8.96µm
_07670_,8.96µm
_07774_,8.96µm
_07872_,8.96µm
_07883_,8.96µm
_07957_,8.96µm
_08007_,8.96µm
_08017_,8.96µm
_08023_,8.96µm
_08037_,8.96µm
_08116_,8.96µm
_08141_,8.96µm
_08251_,8.96µm
_08252_,8.96µm
_08376_,8.96µm
_08384_,8.96µm
_08725_,8.96µm
_08899_,8.96µm
u_transform_scheduler_core.tx_dft12_hold_q\[1\]\[3\],8.96µm
din[4],8.82µm
_01371_,8.68µm
_08837_,8.66µm
_02990_,8.625µm
_00238_,8.5µm
_01103_,8.5µm
_02173_,8.5µm
_02569_,8.5µm
_02763_,8.5µm
_02920_,8.5µm
_03310_,8.5µm
_05831_,8.5µm
_05896_,8.5µm
_06002_,8.5µm
_06382_,8.5µm
_07878_,8.5µm
_08224_,8.5µm
_08286_,8.5µm
_08372_,8.5µm
_08409_,8.5µm
_08452_,8.5µm
_08464_,8.5µm
_08504_,8.5µm
_08528_,8.5µm
_08550_,8.5µm
_02462_,8.46µm
_00018_,8.45µm
_00062_,8.45µm
_00228_,8.45µm
_00248_,8.45µm
_00258_,8.45µm
_00295_,8.45µm
_00319_,8.45µm
_00346_,8.45µm
_00375_,8.45µm
_00413_,8.45µm
_00589_,8.45µm
_00604_,8.45µm
_00685_,8.45µm
_00694_,8.45µm
_00727_,8.45µm
_00731_,8.45µm
_00752_,8.45µm
_00755_,8.45µm
_00824_,8.45µm
_00895_,8.45µm
_00900_,8.45µm
_00953_,8.45µm
_01048_,8.45µm
_01059_,8.45µm
_01068_,8.45µm
_01112_,8.45µm
_01113_,8.45µm
_01142_,8.45µm
_01210_,8.45µm
_01220_,8.45µm
_01265_,8.45µm
_01314_,8.45µm
_01347_,8.45µm
_01357_,8.45µm
_01504_,8.45µm
_01584_,8.45µm
_01645_,8.45µm
_01657_,8.45µm
_01703_,8.45µm
_01716_,8.45µm
_01767_,8.45µm
_01848_,8.45µm
_01869_,8.45µm
_01884_,8.45µm
_01913_,8.45µm
_01997_,8.45µm
_02004_,8.45µm
_02007_,8.45µm
_02250_,8.45µm
_02303_,8.45µm
_02313_,8.45µm
_02398_,8.45µm
_02412_,8.45µm
_02646_,8.45µm
_02652_,8.45µm
_02662_,8.45µm
_02670_,8.45µm
_02681_,8.45µm
_02744_,8.45µm
_03052_,8.45µm
_03108_,8.45µm
_03145_,8.45µm
_03171_,8.45µm
_03202_,8.45µm
_03206_,8.45µm
_03281_,8.45µm
_03328_,8.45µm
_03452_,8.45µm
_03470_,8.45µm
_03577_,8.45µm
_03690_,8.45µm
_03778_,8.45µm
_04006_,8.45µm
_04451_,8.45µm
_04546_,8.45µm
_04706_,8.45µm
_04756_,8.45µm
_04795_,8.45µm
_04877_,8.45µm
_05056_,8.45µm
_05155_,8.45µm
_05232_,8.45µm
_05561_,8.45µm
_05771_,8.45µm
_05857_,8.45µm
_05900_,8.45µm
_05901_,8.45µm
_06301_,8.45µm
_06332_,8.45µm
_06339_,8.45µm
_06352_,8.45µm
_06492_,8.45µm
_06547_,8.45µm
_06586_,8.45µm
_06761_,8.45µm
_06766_,8.45µm
_06825_,8.45µm
_06882_,8.45µm
_06891_,8.45µm
_06988_,8.45µm
_07005_,8.45µm
_07051_,8.45µm
_07127_,8.45µm
_07161_,8.45µm
_07187_,8.45µm
_07239_,8.45µm
_07256_,8.45µm
_07313_,8.45µm
_07394_,8.45µm
_07432_,8.45µm
_07639_,8.45µm
_07779_,8.45µm
_07792_,8.45µm
_08049_,8.45µm
_08157_,8.45µm
_08173_,8.45µm
_08631_,8.45µm
_08663_,8.45µm
_08723_,8.45µm
_08849_,8.45µm
_08889_,8.45µm
_08962_,8.45µm
_00013_,8.4µm
_00153_,8.4µm
_00170_,8.4µm
_00237_,8.4µm
_00289_,8.4µm
_00318_,8.4µm
_00381_,8.4µm
_00586_,8.4µm
_00616_,8.4µm
_00633_,8.4µm
_00682_,8.4µm
_00698_,8.4µm
_00726_,8.4µm
_00784_,8.4µm
_00813_,8.4µm
_00844_,8.4µm
_00933_,8.4µm
_00976_,8.4µm
_01217_,8.4µm
_01352_,8.4µm
_01392_,8.4µm
_01419_,8.4µm
_01573_,8.4µm
_01589_,8.4µm
_01615_,8.4µm
_01661_,8.4µm
_01933_,8.4µm
_01970_,8.4µm
_01973_,8.4µm
_02067_,8.4µm
_02104_,8.4µm
_02136_,8.4µm
_02795_,8.4µm
_03004_,8.4µm
_03018_,8.4µm
_03043_,8.4µm
_03094_,8.4µm
_03302_,8.4µm
_03334_,8.4µm
_03677_,8.4µm
_03713_,8.4µm
_03765_,8.4µm
_03784_,8.4µm
_03906_,8.4µm
_04202_,8.4µm
_04225_,8.4µm
_04381_,8.4µm
_04485_,8.4µm
_04600_,8.4µm
_04761_,8.4µm
_04792_,8.4µm
_04857_,8.4µm
_04922_,8.4µm
_05006_,8.4µm
_05040_,8.4µm
_05083_,8.4µm
_05116_,8.4µm
_05262_,8.4µm
_05333_,8.4µm
_05521_,8.4µm
_05640_,8.4µm
_05903_,8.4µm
_05972_,8.4µm
_06040_,8.4µm
_06204_,8.4µm
_06385_,8.4µm
_06396_,8.4µm
_06462_,8.4µm
_06486_,8.4µm
_06501_,8.4µm
_06729_,8.4µm
_06801_,8.4µm
_06905_,8.4µm
_06958_,8.4µm
_06966_,8.4µm
_07041_,8.4µm
_07165_,8.4µm
_07184_,8.4µm
_07362_,8.4µm
_07388_,8.4µm
_07421_,8.4µm
_07429_,8.4µm
_07519_,8.4µm
_07550_,8.4µm
_07689_,8.4µm
_07949_,8.4µm
_07979_,8.4µm
_07999_,8.4µm
_08087_,8.4µm
_08265_,8.4µm
_08331_,8.4µm
_08695_,8.4µm
_08956_,8.4µm
u_transform_scheduler_core.tx_dft12_hold_i\[1\]\[8\],8.4µm
_06627_,8.17µm
_01100_,7.94µm
_02010_,7.94µm
_02046_,7.94µm
_02252_,7.94µm
_02574_,7.94µm
_02917_,7.94µm
_03165_,7.94µm
_03276_,7.94µm
_03517_,7.94µm
_03608_,7.94µm
_03902_,7.94µm
_04687_,7.94µm
_04785_,7.94µm
_04884_,7.94µm
_04887_,7.94µm
_04921_,7.94µm
_05468_,7.94µm
_06435_,7.94µm
_07375_,7.94µm
_07423_,7.94µm
_07679_,7.94µm
_07706_,7.94µm
_07724_,7.94µm
_08050_,7.94µm
_08179_,7.94µm
_08236_,7.94µm
_08412_,7.94µm
_08469_,7.94µm
_08705_,7.94µm
_08732_,7.94µm
u_transform_scheduler_core.fft_mem_rvalid,7.94µm
_00023_,7.89µm
_00044_,7.89µm
_00069_,7.89µm
_00073_,7.89µm
_00099_,7.89µm
_00107_,7.89µm
_00130_,7.89µm
_00187_,7.89µm
_00209_,7.89µm
_00241_,7.89µm
_00242_,7.89µm
_00261_,7.89µm
_00279_,7.89µm
_00309_,7.89µm
_00310_,7.89µm
_00368_,7.89µm
_00409_,7.89µm
_00410_,7.89µm
_00418_,7.89µm
_00454_,7.89µm
_00540_,7.89µm
_00581_,7.89µm
_00634_,7.89µm
_00635_,7.89µm
_00659_,7.89µm
_00661_,7.89µm
_00679_,7.89µm
_00683_,7.89µm
_00703_,7.89µm
_00777_,7.89µm
_00809_,7.89µm
_00827_,7.89µm
_00831_,7.89µm
_00832_,7.89µm
_00867_,7.89µm
_00958_,7.89µm
_01031_,7.89µm
_01036_,7.89µm
_01057_,7.89µm
_01089_,7.89µm
_01122_,7.89µm
_01175_,7.89µm
_01205_,7.89µm
_01236_,7.89µm
_01420_,7.89µm
_01515_,7.89µm
_01673_,7.89µm
_01682_,7.89µm
_01765_,7.89µm
_01837_,7.89µm
_01855_,7.89µm
_01871_,7.89µm
_01916_,7.89µm
_01936_,7.89µm
_01964_,7.89µm
_01972_,7.89µm
_02101_,7.89µm
_02126_,7.89µm
_02180_,7.89µm
_02277_,7.89µm
_02568_,7.89µm
_02778_,7.89µm
_02858_,7.89µm
_03066_,7.89µm
_03074_,7.89µm
_03082_,7.89µm
_03087_,7.89µm
_03340_,7.89µm
_03434_,7.89µm
_03478_,7.89µm
_03567_,7.89µm
_03678_,7.89µm
_04615_,7.89µm
_04621_,7.89µm
_04657_,7.89µm
_04963_,7.89µm
_05270_,7.89µm
_05579_,7.89µm
_06043_,7.89µm
_06143_,7.89µm
_06237_,7.89µm
_06306_,7.89µm
_06442_,7.89µm
_06580_,7.89µm
_06658_,7.89µm
_06670_,7.89µm
_06685_,7.89µm
_06821_,7.89µm
_06913_,7.89µm
_06922_,7.89µm
_07083_,7.89µm
_07105_,7.89µm
_07111_,7.89µm
_07138_,7.89µm
_07405_,7.89µm
_07558_,7.89µm
_07821_,7.89µm
_07867_,7.89µm
_07915_,7.89µm
_08623_,7.89µm
_08657_,7.89µm
_08902_,7.89µm
_08946_,7.89µm
_00092_,7.84µm
_00125_,7.84µm
_00337_,7.84µm
_00371_,7.84µm
_00562_,7.84µm
_00566_,7.84µm
_00583_,7.84µm
_00724_,7.84µm
_00741_,7.84µm
_00795_,7.84µm
_01022_,7.84µm
_01054_,7.84µm
_01091_,7.84µm
_01240_,7.84µm
_01306_,7.84µm
_01324_,7.84µm
_01337_,7.84µm
_01413_,7.84µm
_01467_,7.84µm
_01577_,7.84µm
_01620_,7.84µm
_01625_,7.84µm
_01644_,7.84µm
_01690_,7.84µm
_01743_,7.84µm
_01747_,7.84µm
_02008_,7.84µm
_02187_,7.84µm
_02444_,7.84µm
_02835_,7.84µm
_02914_,7.84µm
_02959_,7.84µm
_02970_,7.84µm
_02981_,7.84µm
_03061_,7.84µm
_03224_,7.84µm
_03245_,7.84µm
_03264_,7.84µm
_03270_,7.84µm
_03419_,7.84µm
_03700_,7.84µm
_04044_,7.84µm
_04138_,7.84µm
_04441_,7.84µm
_05172_,7.84µm
_05239_,7.84µm
_05916_,7.84µm
_06018_,7.84µm
_06565_,7.84µm
_06587_,7.84µm
_06665_,7.84µm
_06735_,7.84µm
_06800_,7.84µm
_06844_,7.84µm
_06940_,7.84µm
_06980_,7.84µm
_07024_,7.84µm
_07034_,7.84µm
_07045_,7.84µm
_07308_,7.84µm
_07740_,7.84µm
_07819_,7.84µm
_07864_,7.84µm
_07886_,7.84µm
_08180_,7.84µm
_08249_,7.84µm
_08480_,7.84µm
_08569_,7.84µm
_08958_,7.84µm
_02483_,7.775µm
_03903_,7.61µm
_00221_,7.38µm
_00260_,7.38µm
_00262_,7.38µm
_00639_,7.38µm
_00928_,7.38µm
_00955_,7.38µm
_01005_,7.38µm
_01224_,7.38µm
_01726_,7.38µm
_02059_,7.38µm
_02254_,7.38µm
_02715_,7.38µm
_03053_,7.38µm
_03080_,7.38µm
_03085_,7.38µm
_03114_,7.38µm
_03167_,7.38µm
_03180_,7.38µm
_03620_,7.38µm
_03720_,7.38µm
_05441_,7.38µm
_05575_,7.38µm
_05660_,7.38µm
_06569_,7.38µm
_07057_,7.38µm
_07449_,7.38µm
_07617_,7.38µm
_07703_,7.38µm
_08202_,7.38µm
_08280_,7.38µm
_08580_,7.38µm
_08611_,7.38µm
_08615_,7.38µm
_08785_,7.38µm
_08794_,7.38µm
_08827_,7.38µm
_08887_,7.38µm
_08937_,7.38µm
_00028_,7.33µm
_00051_,7.33µm
_00071_,7.33µm
_00168_,7.33µm
_00234_,7.33µm
_00304_,7.33µm
_00325_,7.33µm
_00347_,7.33µm
_00398_,7.33µm
_00404_,7.33µm
_00440_,7.33µm
_00479_,7.33µm
_00482_,7.33µm
_00520_,7.33µm
_00667_,7.33µm
_00672_,7.33µm
_00687_,7.33µm
_00728_,7.33µm
_00730_,7.33µm
_00757_,7.33µm
_00758_,7.33µm
_00793_,7.33µm
_00802_,7.33µm
_00826_,7.33µm
_00872_,7.33µm
_00967_,7.33µm
_00983_,7.33µm
_00985_,7.33µm
_00988_,7.33µm
_00989_,7.33µm
_00992_,7.33µm
_00993_,7.33µm
_00996_,7.33µm
_01049_,7.33µm
_01105_,7.33µm
_01106_,7.33µm
_01167_,7.33µm
_01178_,7.33µm
_01282_,7.33µm
_01365_,7.33µm
_01377_,7.33µm
_01456_,7.33µm
_01490_,7.33µm
_01501_,7.33µm
_01503_,7.33µm
_01540_,7.33µm
_01638_,7.33µm
_01655_,7.33µm
_01659_,7.33µm
_01688_,7.33µm
_01713_,7.33µm
_01717_,7.33µm
_01734_,7.33µm
_01764_,7.33µm
_01816_,7.33µm
_01825_,7.33µm
_01834_,7.33µm
_01849_,7.33µm
_01854_,7.33µm
_01863_,7.33µm
_01905_,7.33µm
_01906_,7.33µm
_01917_,7.33µm
_01949_,7.33µm
_01953_,7.33µm
_02009_,7.33µm
_02051_,7.33µm
_02567_,7.33µm
_02813_,7.33µm
_02822_,7.33µm
_02842_,7.33µm
_03063_,7.33µm
_03210_,7.33µm
_03400_,7.33µm
_03447_,7.33µm
_03468_,7.33µm
_03787_,7.33µm
_03851_,7.33µm
_03988_,7.33µm
_04310_,7.33µm
_04360_,7.33µm
_04570_,7.33µm
_04642_,7.33µm
_04682_,7.33µm
_04713_,7.33µm
_04722_,7.33µm
_04765_,7.33µm
_05161_,7.33µm
_05361_,7.33µm
_05364_,7.33µm
_05470_,7.33µm
_05566_,7.33µm
_05849_,7.33µm
_05888_,7.33µm
_05929_,7.33µm
_06252_,7.33µm
_06255_,7.33µm
_06347_,7.33µm
_06359_,7.33µm
_06367_,7.33µm
_06368_,7.33µm
_06395_,7.33µm
_06471_,7.33µm
_06480_,7.33µm
_06481_,7.33µm
_06482_,7.33µm
_06577_,7.33µm
_06579_,7.33µm
_06612_,7.33µm
_06639_,7.33µm
_06758_,7.33µm
_06809_,7.33µm
_06856_,7.33µm
_07031_,7.33µm
_07072_,7.33µm
_07107_,7.33µm
_07122_,7.33µm
_07135_,7.33µm
_07278_,7.33µm
_07419_,7.33µm
_07568_,7.33µm
_07727_,7.33µm
_07795_,7.33µm
_07837_,7.33µm
_08189_,7.33µm
_08355_,7.33µm
_08415_,7.33µm
_08427_,7.33µm
_08589_,7.33µm
_08618_,7.33µm
_08622_,7.33µm
_08717_,7.33µm
_08719_,7.33µm
_08755_,7.33µm
_08779_,7.33µm
_08853_,7.33µm
_08939_,7.33µm
u_transform_scheduler_core.tx_dout\[5\],7.33µm
_00020_,7.28µm
_00024_,7.28µm
_00224_,7.28µm
_00225_,7.28µm
_00267_,7.28µm
_00349_,7.28µm
_00587_,7.28µm
_00710_,7.28µm
_00744_,7.28µm
_00786_,7.28µm
_00913_,7.28µm
_00930_,7.28µm
_00952_,7.28µm
_01002_,7.28µm
_01038_,7.28µm
_01046_,7.28µm
_01063_,7.28µm
_01090_,7.28µm
_01203_,7.28µm
_01369_,7.28µm
_01381_,7.28µm
_01391_,7.28µm
_01437_,7.28µm
_01440_,7.28µm
_01441_,7.28µm
_01544_,7.28µm
_01590_,7.28µm
_01609_,7.28µm
_01691_,7.28µm
_01708_,7.28µm
_01783_,7.28µm
_01817_,7.28µm
_01868_,7.28µm
_01870_,7.28µm
_01882_,7.28µm
_01888_,7.28µm
_01895_,7.28µm
_01944_,7.28µm
_02033_,7.28µm
_02097_,7.28µm
_02407_,7.28µm
_02985_,7.28µm
_03015_,7.28µm
_03022_,7.28µm
_03163_,7.28µm
_03177_,7.28µm
_03439_,7.28µm
_03508_,7.28µm
_03512_,7.28µm
_03515_,7.28µm
_03542_,7.28µm
_03724_,7.28µm
_03773_,7.28µm
_03967_,7.28µm
_04414_,7.28µm
_05362_,7.28µm
_05506_,7.28µm
_05598_,7.28µm
_05695_,7.28µm
_05783_,7.28µm
_05858_,7.28µm
_05869_,7.28µm
_05870_,7.28µm
_05928_,7.28µm
_06398_,7.28µm
_06419_,7.28µm
_06549_,7.28µm
_06631_,7.28µm
_06866_,7.28µm
_07739_,7.28µm
_07830_,7.28µm
_08083_,7.28µm
_08162_,7.28µm
_08196_,7.28µm
_08643_,7.28µm
_08822_,7.28µm
_08840_,7.28µm
_09049_,7.28µm
_05745_,6.93µm
_00986_,6.82µm
_02109_,6.82µm
_02406_,6.82µm
_02576_,6.82µm
_02602_,6.82µm
_02607_,6.82µm
_03002_,6.82µm
_03374_,6.82µm
_03479_,6.82µm
_03559_,6.82µm
_03855_,6.82µm
_04637_,6.82µm
_05159_,6.82µm
_05319_,6.82µm
_05322_,6.82µm
_05573_,6.82µm
_05641_,6.82µm
_05721_,6.82µm
_05764_,6.82µm
_05980_,6.82µm
_06605_,6.82µm
_06637_,6.82µm
_06733_,6.82µm
_07770_,6.82µm
_07832_,6.82µm
_07865_,6.82µm
_08022_,6.82µm
_08069_,6.82µm
_08226_,6.82µm
_08461_,6.82µm
_08591_,6.82µm
_07943_,6.8µm
_00027_,6.77µm
_00075_,6.77µm
_00158_,6.77µm
_00186_,6.77µm
_00190_,6.77µm
_00312_,6.77µm
_00366_,6.77µm
_00369_,6.77µm
_00400_,6.77µm
_00434_,6.77µm
_00534_,6.77µm
_00535_,6.77µm
_00552_,6.77µm
_00628_,6.77µm
_00654_,6.77µm
_00665_,6.77µm
_00681_,6.77µm
_00720_,6.77µm
_00770_,6.77µm
_00862_,6.77µm
_00877_,6.77µm
_00940_,6.77µm
_00972_,6.77µm
_00973_,6.77µm
_00984_,6.77µm
_01007_,6.77µm
_01012_,6.77µm
_01017_,6.77µm
_01047_,6.77µm
_01050_,6.77µm
_01085_,6.77µm
_01138_,6.77µm
_01174_,6.77µm
_01247_,6.77µm
_01270_,6.77µm
_01301_,6.77µm
_01375_,6.77µm
_01493_,6.77µm
_01534_,6.77µm
_01552_,6.77µm
_01675_,6.77µm
_01704_,6.77µm
_01780_,6.77µm
_01794_,6.77µm
_01800_,6.77µm
_01803_,6.77µm
_01861_,6.77µm
_01883_,6.77µm
_01931_,6.77µm
_01937_,6.77µm
_01977_,6.77µm
_01996_,6.77µm
_02087_,6.77µm
_02111_,6.77µm
_02174_,6.77µm
_02415_,6.77µm
_02573_,6.77µm
_02610_,6.77µm
_02632_,6.77µm
_02856_,6.77µm
_02905_,6.77µm
_03166_,6.77µm
_03221_,6.77µm
_03526_,6.77µm
_03722_,6.77µm
_03726_,6.77µm
_03834_,6.77µm
_04103_,6.77µm
_04469_,6.77µm
_04697_,6.77µm
_04744_,6.77µm
_05075_,6.77µm
_05124_,6.77µm
_05194_,6.77µm
_05214_,6.77µm
_05308_,6.77µm
_05342_,6.77µm
_05414_,6.77µm
_05462_,6.77µm
_05654_,6.77µm
_05749_,6.77µm
_05821_,6.77µm
_06305_,6.77µm
_06516_,6.77µm
_06915_,6.77µm
_06928_,6.77µm
_06935_,6.77µm
_07216_,6.77µm
_07618_,6.77µm
_07655_,6.77µm
_07818_,6.77µm
_08053_,6.77µm
_08090_,6.77µm
_08104_,6.77µm
_08217_,6.77µm
_08223_,6.77µm
_08379_,6.77µm
_08446_,6.77µm
_08467_,6.77µm
_08488_,6.77µm
_08499_,6.77µm
_08687_,6.77µm
_08914_,6.77µm
u_transform_scheduler_core.tx_dout\[4\],6.77µm
_00016_,6.72µm
_00046_,6.72µm
_00060_,6.72µm
_00115_,6.72µm
_00119_,6.72µm
_00220_,6.72µm
_00256_,6.72µm
_00345_,6.72µm
_00473_,6.72µm
_00474_,6.72µm
_00541_,6.72µm
_00555_,6.72µm
_00644_,6.72µm
_00663_,6.72µm
_00768_,6.72µm
_00950_,6.72µm
_01009_,6.72µm
_01024_,6.72µm
_01053_,6.72µm
_01140_,6.72µm
_01157_,6.72µm
_01161_,6.72µm
_01207_,6.72µm
_01336_,6.72µm
_01358_,6.72µm
_01384_,6.72µm
_01389_,6.72µm
_01451_,6.72µm
_01567_,6.72µm
_01706_,6.72µm
_01707_,6.72µm
_01875_,6.72µm
_01879_,6.72µm
_01881_,6.72µm
_01948_,6.72µm
_01951_,6.72µm
_02144_,6.72µm
_02260_,6.72µm
_02550_,6.72µm
_02592_,6.72µm
_02599_,6.72µm
_02682_,6.72µm
_02882_,6.72µm
_03001_,6.72µm
_03016_,6.72µm
_03049_,6.72µm
_03056_,6.72µm
_03265_,6.72µm
_03362_,6.72µm
_03443_,6.72µm
_03458_,6.72µm
_04820_,6.72µm
_04975_,6.72µm
_05050_,6.72µm
_05220_,6.72µm
_05267_,6.72µm
_05369_,6.72µm
