net,length_um
_01365_,12.42µm
_01415_,12.42µm
_01696_,12.42µm
_03241_,12.42µm
_03602_,12.42µm
_04024_,12.42µm
_04128_,12.42µm
_04422_,12.42µm
_04692_,12.42µm
_05278_,12.42µm
_06044_,12.42µm
_06623_,12.42µm
_07832_,12.42µm
_08170_,12.42µm
_08245_,12.42µm
u_transform_scheduler_core.rx_small_x1_q\[2\],12.42µm
u_transform_scheduler_core.tx_dft12_hold_i\[2\]\[13\],12.42µm
u_transform_scheduler_core.tx_dft12_hold_q\[2\]\[5\],12.42µm
_00044_,12.37µm
_00124_,12.37µm
_00133_,12.37µm
_00140_,12.37µm
_00162_,12.37µm
_00244_,12.37µm
_00312_,12.37µm
_00414_,12.37µm
_00568_,12.37µm
_00653_,12.37µm
_00953_,12.37µm
_00954_,12.37µm
_01014_,12.37µm
_01083_,12.37µm
_01096_,12.37µm
_01157_,12.37µm
_01200_,12.37µm
_01315_,12.37µm
_01366_,12.37µm
_01564_,12.37µm
_01601_,12.37µm
_01675_,12.37µm
_01765_,12.37µm
_01779_,12.37µm
_01848_,12.37µm
_01870_,12.37µm
_01925_,12.37µm
_02134_,12.37µm
_02302_,12.37µm
_02309_,12.37µm
_02333_,12.37µm
_02383_,12.37µm
_02479_,12.37µm
_02796_,12.37µm
_02841_,12.37µm
_02896_,12.37µm
_02986_,12.37µm
_03108_,12.37µm
_03125_,12.37µm
_03169_,12.37µm
_03203_,12.37µm
_03268_,12.37µm
_03348_,12.37µm
_03349_,12.37µm
_03570_,12.37µm
_03873_,12.37µm
_03938_,12.37µm
_04009_,12.37µm
_04013_,12.37µm
_04256_,12.37µm
_04270_,12.37µm
_04312_,12.37µm
_04619_,12.37µm
_04637_,12.37µm
_04789_,12.37µm
_04802_,12.37µm
_04975_,12.37µm
_05010_,12.37µm
_05238_,12.37µm
_05349_,12.37µm
_05436_,12.37µm
_05537_,12.37µm
_05581_,12.37µm
_05690_,12.37µm
_05875_,12.37µm
_05908_,12.37µm
_06076_,12.37µm
_06140_,12.37µm
_06254_,12.37µm
_06717_,12.37µm
_06798_,12.37µm
_06849_,12.37µm
_06946_,12.37µm
_06958_,12.37µm
_06994_,12.37µm
_07023_,12.37µm
_07069_,12.37µm
_07179_,12.37µm
_07524_,12.37µm
_07689_,12.37µm
_08189_,12.37µm
_08223_,12.37µm
_08307_,12.37µm
_08585_,12.37µm
_08588_,12.37µm
_08599_,12.37µm
_08820_,12.37µm
u_transform_scheduler_core.fft_mem_rdata\[0\],12.37µm
_00550_,12.32µm
_00681_,12.32µm
_00778_,12.32µm
_00936_,12.32µm
_01013_,12.32µm
_01208_,12.32µm
_01235_,12.32µm
_01333_,12.32µm
_01431_,12.32µm
_01660_,12.32µm
_01688_,12.32µm
_01851_,12.32µm
_01853_,12.32µm
_02228_,12.32µm
_02242_,12.32µm
_02617_,12.32µm
_02983_,12.32µm
_03231_,12.32µm
_03235_,12.32µm
_03508_,12.32µm
_03866_,12.32µm
_04271_,12.32µm
_04300_,12.32µm
_04474_,12.32µm
_04899_,12.32µm
_05076_,12.32µm
_05142_,12.32µm
_05600_,12.32µm
_05865_,12.32µm
_05904_,12.32µm
_06161_,12.32µm
_06186_,12.32µm
_06374_,12.32µm
_06482_,12.32µm
_06715_,12.32µm
_06753_,12.32µm
_06941_,12.32µm
_07109_,12.32µm
_07151_,12.32µm
_07219_,12.32µm
_07410_,12.32µm
_07613_,12.32µm
_07748_,12.32µm
_07870_,12.32µm
_07923_,12.32µm
_08176_,12.32µm
_08211_,12.32µm
_08472_,12.32µm
_08802_,12.32µm
u_transform_scheduler_core.fft_mem_rvalid,12.32µm
u_transform_scheduler_core.tx_dft12_hold_i\[0\]\[11\],12.32µm
u_transform_scheduler_core.tx_dft12_hold_i\[1\]\[0\],12.32µm
dout[0],12.18µm
dout[5],12.18µm
_02123_,12.09µm
_01515_,12.04µm
_04036_,12.04µm
_07039_,11.91µm
_07931_,11.91µm
_08221_,11.91µm
u_transform_scheduler_core.rx_fft128_i\[0\],11.91µm
_02046_,11.86µm
_03120_,11.86µm
_03314_,11.86µm
_03334_,11.86µm
_03540_,11.86µm
_03605_,11.86µm
_03792_,11.86µm
_04645_,11.86µm
_05222_,11.86µm
_05390_,11.86µm
_05729_,11.86µm
_05796_,11.86µm
_06502_,11.86µm
_06538_,11.86µm
_06662_,11.86µm
_07142_,11.86µm
_07534_,11.86µm
_07907_,11.86µm
_07970_,11.86µm
_08153_,11.86µm
_08241_,11.86µm
_08256_,11.86µm
u_transform_scheduler_core.ofdm_sample_q\[10\],11.86µm
u_transform_scheduler_core.tx_dft12_hold_i\[2\]\[11\],11.86µm
u_transform_scheduler_core.tx_dft12_hold_q\[0\]\[11\],11.86µm
u_transform_scheduler_core.tx_input_write,11.86µm
_00056_,11.81µm
_00058_,11.81µm
_00066_,11.81µm
_00088_,11.81µm
_00172_,11.81µm
_00203_,11.81µm
_00250_,11.81µm
_00326_,11.81µm
_00397_,11.81µm
_00401_,11.81µm
_00416_,11.81µm
_00465_,11.81µm
_00473_,11.81µm
_00491_,11.81µm
_00505_,11.81µm
_00511_,11.81µm
_00535_,11.81µm
_00595_,11.81µm
_00615_,11.81µm
_00620_,11.81µm
_00656_,11.81µm
_00668_,11.81µm
_00670_,11.81µm
_00702_,11.81µm
_00775_,11.81µm
_01000_,11.81µm
_01089_,11.81µm
_01165_,11.81µm
_01170_,11.81µm
_01248_,11.81µm
_01391_,11.81µm
_01491_,11.81µm
_01575_,11.81µm
_01588_,11.81µm
_01773_,11.81µm
_01784_,11.81µm
_01819_,11.81µm
_01913_,11.81µm
_01932_,11.81µm
_02161_,11.81µm
_02372_,11.81µm
_02551_,11.81µm
_02734_,11.81µm
_02742_,11.81µm
_02934_,11.81µm
_02952_,11.81µm
_03007_,11.81µm
_03056_,11.81µm
_03083_,11.81µm
_03104_,11.81µm
_03131_,11.81µm
_03266_,11.81µm
_03457_,11.81µm
_03663_,11.81µm
_03809_,11.81µm
_03811_,11.81µm
_03923_,11.81µm
_03946_,11.81µm
_04046_,11.81µm
_04205_,11.81µm
_04276_,11.81µm
_04423_,11.81µm
_04590_,11.81µm
_04732_,11.81µm
_04988_,11.81µm
_05012_,11.81µm
_05135_,11.81µm
_05171_,11.81µm
_05180_,11.81µm
_05402_,11.81µm
_05403_,11.81µm
_05592_,11.81µm
_05648_,11.81µm
_05724_,11.81µm
_05795_,11.81µm
_05858_,11.81µm
_05914_,11.81µm
_06007_,11.81µm
_06264_,11.81µm
_06290_,11.81µm
_06319_,11.81µm
_06339_,11.81µm
_06606_,11.81µm
_06757_,11.81µm
_06974_,11.81µm
_06989_,11.81µm
_07138_,11.81µm
_07159_,11.81µm
_07237_,11.81µm
_07492_,11.81µm
_07803_,11.81µm
_08002_,11.81µm
_08030_,11.81µm
_08108_,11.81µm
_08141_,11.81µm
_08188_,11.81µm
_08284_,11.81µm
_08393_,11.81µm
_08400_,11.81µm
_08581_,11.81µm
_08749_,11.81µm
_08838_,11.81µm
core_ofdm_active,11.81µm
u_transform_scheduler_core.fifo_x1_i\[0\]\[3\],11.81µm
u_transform_scheduler_core.tx_dout\[0\],11.81µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[9\],11.81µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.inflight,11.81µm
_00005_,11.76µm
_00022_,11.76µm
_00077_,11.76µm
_00218_,11.76µm
_00400_,11.76µm
_00450_,11.76µm
_00493_,11.76µm
_00760_,11.76µm
_00966_,11.76µm
_00972_,11.76µm
_00978_,11.76µm
_01143_,11.76µm
_01348_,11.76µm
_01469_,11.76µm
_01485_,11.76µm
_01509_,11.76µm
_01623_,11.76µm
_01852_,11.76µm
_02104_,11.76µm
_02435_,11.76µm
_02596_,11.76µm
_02751_,11.76µm
_02792_,11.76µm
_02925_,11.76µm
_02953_,11.76µm
_03142_,11.76µm
_03154_,11.76µm
_03335_,11.76µm
_03538_,11.76µm
_03604_,11.76µm
_03614_,11.76µm
_03876_,11.76µm
_04295_,11.76µm
_05080_,11.76µm
_05122_,11.76µm
_05174_,11.76µm
_05261_,11.76µm
_05362_,11.76µm
_05716_,11.76µm
_05722_,11.76µm
_06292_,11.76µm
_06308_,11.76µm
_06396_,11.76µm
_06428_,11.76µm
_06554_,11.76µm
_06742_,11.76µm
_06913_,11.76µm
_07225_,11.76µm
_07322_,11.76µm
_07696_,11.76µm
_07717_,11.76µm
_07729_,11.76µm
_07755_,11.76µm
_07808_,11.76µm
_07809_,11.76µm
_07957_,11.76µm
_08383_,11.76µm
_08519_,11.76µm
_08616_,11.76µm
_08634_,11.76µm
_08636_,11.76µm
_08657_,11.76µm
u_transform_scheduler_core.tx_dft12_hold_q\[0\]\[4\],11.76µm
u_transform_scheduler_core.tx_dft12_hold_q\[1\]\[3\],11.76µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[13\],11.76µm
din_valid_i,11.62µm
_04451_,11.35µm
_06345_,11.35µm
_08051_,11.35µm
u_transform_scheduler_core.tx_dft12_hold_i\[2\]\[1\],11.35µm
_03657_,11.3µm
_05133_,11.3µm
_05632_,11.3µm
_05687_,11.3µm
_06246_,11.3µm
_06253_,11.3µm
_06658_,11.3µm
_07359_,11.3µm
_07490_,11.3µm
_07930_,11.3µm
_07991_,11.3µm
_08074_,11.3µm
_08078_,11.3µm
u_transform_scheduler_core.rx_small_x2_i\[6\],11.3µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[0\],11.3µm
_00032_,11.25µm
_00055_,11.25µm
_00078_,11.25µm
_00170_,11.25µm
_00201_,11.25µm
_00202_,11.25µm
_00263_,11.25µm
_00308_,11.25µm
_00311_,11.25µm
_00343_,11.25µm
_00483_,11.25µm
_00523_,11.25µm
_00580_,11.25µm
_00608_,11.25µm
_00635_,11.25µm
_00697_,11.25µm
_00726_,11.25µm
_00740_,11.25µm
_00751_,11.25µm
_00796_,11.25µm
_00981_,11.25µm
_01040_,11.25µm
_01121_,11.25µm
_01336_,11.25µm
_01429_,11.25µm
_01528_,11.25µm
_01535_,11.25µm
_01624_,11.25µm
_01668_,11.25µm
_01821_,11.25µm
_01835_,11.25µm
_01911_,11.25µm
_01936_,11.25µm
_01998_,11.25µm
_02187_,11.25µm
_02260_,11.25µm
_02819_,11.25µm
_02899_,11.25µm
_03032_,11.25µm
_03563_,11.25µm
_03647_,11.25µm
_03682_,11.25µm
_03962_,11.25µm
_04126_,11.25µm
_04293_,11.25µm
_04318_,11.25µm
_04564_,11.25µm
_04663_,11.25µm
_04833_,11.25µm
_04946_,11.25µm
_05026_,11.25µm
_05053_,11.25µm
_05143_,11.25µm
_05568_,11.25µm
_05689_,11.25µm
_05748_,11.25µm
_05769_,11.25µm
_05883_,11.25µm
_05884_,11.25µm
_05983_,11.25µm
_05999_,11.25µm
_06128_,11.25µm
_06291_,11.25µm
_06327_,11.25µm
_06458_,11.25µm
_06598_,11.25µm
_06855_,11.25µm
_06876_,11.25µm
_06885_,11.25µm
_07110_,11.25µm
_07148_,11.25µm
_07153_,11.25µm
_07324_,11.25µm
_07438_,11.25µm
_07459_,11.25µm
_07685_,11.25µm
_08122_,11.25µm
_08217_,11.25µm
_08365_,11.25µm
_08384_,11.25µm
_08621_,11.25µm
_08622_,11.25µm
u_transform_scheduler_core.u_fft128_modulo_controller.pending_writes_done,11.25µm
_00014_,11.2µm
_00071_,11.2µm
_00186_,11.2µm
_00461_,11.2µm
_00554_,11.2µm
_00585_,11.2µm
_00610_,11.2µm
_00630_,11.2µm
_00684_,11.2µm
_01006_,11.2µm
_01008_,11.2µm
_01187_,11.2µm
_01217_,11.2µm
_01241_,11.2µm
_01286_,11.2µm
_01312_,11.2µm
_01328_,11.2µm
_01350_,11.2µm
_01461_,11.2µm
_01470_,11.2µm
_01489_,11.2µm
_01616_,11.2µm
_01654_,11.2µm
_01661_,11.2µm
_01695_,11.2µm
_01734_,11.2µm
_01826_,11.2µm
_01833_,11.2µm
_01862_,11.2µm
_01866_,11.2µm
_01971_,11.2µm
_02023_,11.2µm
_02154_,11.2µm
_02696_,11.2µm
_02956_,11.2µm
_03312_,11.2µm
_03367_,11.2µm
_03608_,11.2µm
_04393_,11.2µm
_04539_,11.2µm
_04694_,11.2µm
_04815_,11.2µm
_05086_,11.2µm
_05170_,11.2µm
_05264_,11.2µm
_05327_,11.2µm
_05394_,11.2µm
_05491_,11.2µm
_05605_,11.2µm
_05778_,11.2µm
_05824_,11.2µm
_06132_,11.2µm
_06275_,11.2µm
_06695_,11.2µm
_06847_,11.2µm
_06998_,11.2µm
_07626_,11.2µm
_07703_,11.2µm
_07819_,11.2µm
_07937_,11.2µm
_07956_,11.2µm
_08042_,11.2µm
_08077_,11.2µm
_08178_,11.2µm
_08279_,11.2µm
_08345_,11.2µm
_08409_,11.2µm
_08646_,11.2µm
_08651_,11.2µm
_08731_,11.2µm
_08785_,11.2µm
u_transform_scheduler_core.tx_dft12_hold_i\[2\]\[2\],11.2µm
u_transform_scheduler_core.tx_dft12_hold_q\[1\]\[10\],11.2µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.responses_left\[3\],11.2µm
dout[1],11.06µm
_03909_,10.95µm
_04219_,10.825µm
_04004_,10.79µm
u_transform_scheduler_core.tx_dft12_hold_i\[1\]\[3\],10.79µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[6\],10.79µm
_05087_,10.75µm
_03184_,10.74µm
_03443_,10.74µm
_03516_,10.74µm
_03812_,10.74µm
_04352_,10.74µm
_05140_,10.74µm
_05344_,10.74µm
_05490_,10.74µm
_05957_,10.74µm
_06963_,10.74µm
_07307_,10.74µm
_07348_,10.74µm
_07421_,10.74µm
_07976_,10.74µm
_08018_,10.74µm
_08596_,10.74µm
_08645_,10.74µm
_08655_,10.74µm
_08795_,10.74µm
u_transform_scheduler_core.mod_x0_q\[9\],10.74µm
u_transform_scheduler_core.tx_dft12_hold_i\[0\]\[7\],10.74µm
u_transform_scheduler_core.tx_dft12_hold_i\[2\]\[10\],10.74µm
_00054_,10.69µm
_00083_,10.69µm
_00267_,10.69µm
_00350_,10.69µm
_00459_,10.69µm
_00476_,10.69µm
_00533_,10.69µm
_00544_,10.69µm
_00658_,10.69µm
_00664_,10.69µm
_00688_,10.69µm
_00815_,10.69µm
_00884_,10.69µm
_00922_,10.69µm
_01005_,10.69µm
_01094_,10.69µm
_01124_,10.69µm
_01193_,10.69µm
_01210_,10.69µm
_01254_,10.69µm
_01540_,10.69µm
_01565_,10.69µm
_01567_,10.69µm
_01578_,10.69µm
_01581_,10.69µm
_01591_,10.69µm
_01659_,10.69µm
_01706_,10.69µm
_01718_,10.69µm
_01829_,10.69µm
_01846_,10.69µm
_02308_,10.69µm
_02488_,10.69µm
_02490_,10.69µm
_02650_,10.69µm
_02919_,10.69µm
_03015_,10.69µm
_03019_,10.69µm
_03030_,10.69µm
_03133_,10.69µm
_03378_,10.69µm
_03455_,10.69µm
_03489_,10.69µm
_03555_,10.69µm
_03612_,10.69µm
_03913_,10.69µm
_04496_,10.69µm
_04523_,10.69µm
_04559_,10.69µm
_04562_,10.69µm
_04597_,10.69µm
_04659_,10.69µm
_04706_,10.69µm
_04739_,10.69µm
_04985_,10.69µm
_05090_,10.69µm
_05158_,10.69µm
_05588_,10.69µm
_05642_,10.69µm
_05699_,10.69µm
_05829_,10.69µm
_05861_,10.69µm
_06301_,10.69µm
_06324_,10.69µm
_06452_,10.69µm
_06515_,10.69µm
_06550_,10.69µm
_06578_,10.69µm
_06596_,10.69µm
_06638_,10.69µm
_06666_,10.69µm
_06678_,10.69µm
_06700_,10.69µm
_06890_,10.69µm
_06992_,10.69µm
_07082_,10.69µm
_07228_,10.69µm
_07339_,10.69µm
_07575_,10.69µm
_07839_,10.69µm
_07856_,10.69µm
_08338_,10.69µm
_08481_,10.69µm
_08654_,10.69µm
_08837_,10.69µm
u_transform_scheduler_core.tx_dft12_hold_i\[0\]\[10\],10.69µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_q_ext\[8\],10.69µm
_00000_,10.64µm
_00049_,10.64µm
_00276_,10.64µm
_00310_,10.64µm
_00327_,10.64µm
_00464_,10.64µm
_00500_,10.64µm
_00503_,10.64µm
_00622_,10.64µm
_00686_,10.64µm
_00733_,10.64µm
_00810_,10.64µm
_00836_,10.64µm
_01116_,10.64µm
_01132_,10.64µm
_01146_,10.64µm
_01171_,10.64µm
_01264_,10.64µm
_01293_,10.64µm
_01436_,10.64µm
_01443_,10.64µm
_01501_,10.64µm
_01554_,10.64µm
_01632_,10.64µm
_01643_,10.64µm
_01673_,10.64µm
_01813_,10.64µm
_02093_,10.64µm
_02106_,10.64µm
_02183_,10.64µm
_02289_,10.64µm
_02579_,10.64µm
_02697_,10.64µm
_02728_,10.64µm
_02756_,10.64µm
_02954_,10.64µm
_02960_,10.64µm
_02961_,10.64µm
_02965_,10.64µm
_02998_,10.64µm
_03011_,10.64µm
_03121_,10.64µm
_03181_,10.64µm
_03191_,10.64µm
_03259_,10.64µm
_03358_,10.64µm
_03550_,10.64µm
_03629_,10.64µm
_03989_,10.64µm
_04008_,10.64µm
_04793_,10.64µm
_04821_,10.64µm
_04839_,10.64µm
_05072_,10.64µm
_05099_,10.64µm
_05107_,10.64µm
_05126_,10.64µm
_05267_,10.64µm
_05275_,10.64µm
_05420_,10.64µm
_05428_,10.64µm
_05523_,10.64µm
_05659_,10.64µm
_05800_,10.64µm
_05915_,10.64µm
_06030_,10.64µm
_06092_,10.64µm
_06239_,10.64µm
_06266_,10.64µm
_06373_,10.64µm
_06544_,10.64µm
_06557_,10.64µm
_06725_,10.64µm
_06827_,10.64µm
_06906_,10.64µm
_06968_,10.64µm
_07038_,10.64µm
_07072_,10.64µm
_07366_,10.64µm
_07546_,10.64µm
_07650_,10.64µm
_07711_,10.64µm
_07715_,10.64µm
_07964_,10.64µm
_08076_,10.64µm
_08335_,10.64µm
_08372_,10.64µm
_08374_,10.64µm
_08444_,10.64µm
_08469_,10.64µm
_08474_,10.64µm
_08639_,10.64µm
_08846_,10.64µm
u_transform_scheduler_core.tx_dft12_hold_i\[0\]\[8\],10.64µm
din[0],10.5µm
_03728_,10.23µm
_04145_,10.23µm
_04183_,10.23µm
_07900_,10.23µm
_07911_,10.23µm
_08238_,10.23µm
u_transform_scheduler_core.tx_dft12_hold_i\[2\]\[4\],10.23µm
_02269_,10.18µm
_02319_,10.18µm
_02322_,10.18µm
_02442_,10.18µm
_03062_,10.18µm
_03371_,10.18µm
_03736_,10.18µm
_03829_,10.18µm
_04717_,10.18µm
_06487_,10.18µm
_07061_,10.18µm
_07714_,10.18µm
_08333_,10.18µm
_08395_,10.18µm
_08597_,10.18µm
_08609_,10.18µm
u_transform_scheduler_core.ofdm_sample_q\[1\],10.18µm
u_transform_scheduler_core.rx_small_x1_q\[4\],10.18µm
u_transform_scheduler_core.tx_dft12_hold_q\[1\]\[0\],10.18µm
_04651_,10.14µm
_00004_,10.13µm
_00019_,10.13µm
_00120_,10.13µm
_00130_,10.13µm
_00235_,10.13µm
_00294_,10.13µm
_00339_,10.13µm
_00353_,10.13µm
_00376_,10.13µm
_00577_,10.13µm
_00633_,10.13µm
_00650_,10.13µm
_00679_,10.13µm
_00700_,10.13µm
_00715_,10.13µm
_00755_,10.13µm
_00801_,10.13µm
_00886_,10.13µm
_00891_,10.13µm
_00894_,10.13µm
_00898_,10.13µm
_00916_,10.13µm
_01030_,10.13µm
_01098_,10.13µm
_01191_,10.13µm
_01209_,10.13µm
_01265_,10.13µm
_01280_,10.13µm
_01353_,10.13µm
_01378_,10.13µm
_01421_,10.13µm
_01777_,10.13µm
_01885_,10.13µm
_02264_,10.13µm
_02656_,10.13µm
_02761_,10.13µm
_02857_,10.13µm
_02898_,10.13µm
_02980_,10.13µm
_03205_,10.13µm
_03281_,10.13µm
_03382_,10.13µm
_03727_,10.13µm
_03993_,10.13µm
_04234_,10.13µm
_04283_,10.13µm
_04460_,10.13µm
_04553_,10.13µm
_04611_,10.13µm
_04772_,10.13µm
_04835_,10.13µm
_04854_,10.13µm
_04922_,10.13µm
_05168_,10.13µm
_05256_,10.13µm
_05337_,10.13µm
_05356_,10.13µm
_05431_,10.13µm
_05460_,10.13µm
_05753_,10.13µm
_05894_,10.13µm
_05952_,10.13µm
_06026_,10.13µm
_06156_,10.13µm
_06335_,10.13µm
_06384_,10.13µm
_06493_,10.13µm
_06555_,10.13µm
_06653_,10.13µm
_06846_,10.13µm
_06935_,10.13µm
_07001_,10.13µm
_07059_,10.13µm
_07129_,10.13µm
_07134_,10.13µm
_07585_,10.13µm
_07684_,10.13µm
_07855_,10.13µm
_07995_,10.13µm
_08090_,10.13µm
_08103_,10.13µm
_08249_,10.13µm
_08270_,10.13µm
_08466_,10.13µm
_08482_,10.13µm
_08600_,10.13µm
_08660_,10.13µm
_08756_,10.13µm
_00047_,10.08µm
_00174_,10.08µm
_00175_,10.08µm
_00300_,10.08µm
_00307_,10.08µm
_00410_,10.08µm
_00534_,10.08µm
_00536_,10.08µm
_00537_,10.08µm
_00591_,10.08µm
_00645_,10.08µm
_00678_,10.08µm
_00712_,10.08µm
_00770_,10.08µm
_00814_,10.08µm
_00826_,10.08µm
_00859_,10.08µm
_00979_,10.08µm
_01010_,10.08µm
_01061_,10.08µm
_01271_,10.08µm
_01355_,10.08µm
_01364_,10.08µm
_01388_,10.08µm
_01420_,10.08µm
_01463_,10.08µm
_01502_,10.08µm
_01553_,10.08µm
_01685_,10.08µm
_01694_,10.08µm
_01827_,10.08µm
_01850_,10.08µm
_01892_,10.08µm
_01944_,10.08µm
_01957_,10.08µm
_02076_,10.08µm
_02191_,10.08µm
_02278_,10.08µm
_02393_,10.08µm
_02431_,10.08µm
_02517_,10.08µm
_02532_,10.08µm
_02582_,10.08µm
_02639_,10.08µm
_02640_,10.08µm
_02643_,10.08µm
_02700_,10.08µm
_02777_,10.08µm
_02791_,10.08µm
_02870_,10.08µm
_02923_,10.08µm
_02935_,10.08µm
_03009_,10.08µm
_03202_,10.08µm
_03253_,10.08µm
_03361_,10.08µm
_03450_,10.08µm
_03482_,10.08µm
_03562_,10.08µm
_03632_,10.08µm
_03683_,10.08µm
_03688_,10.08µm
_03759_,10.08µm
_03862_,10.08µm
_04299_,10.08µm
_04384_,10.08µm
_04724_,10.08µm
_04868_,10.08µm
_04900_,10.08µm
_04944_,10.08µm
_05161_,10.08µm
_05331_,10.08µm
_05482_,10.08µm
_05553_,10.08µm
_05562_,10.08µm
_05607_,10.08µm
_05760_,10.08µm
_05799_,10.08µm
_05998_,10.08µm
_06084_,10.08µm
_06091_,10.08µm
_06273_,10.08µm
_06539_,10.08µm
_06599_,10.08µm
_06643_,10.08µm
_06665_,10.08µm
_06681_,10.08µm
_06767_,10.08µm
_06768_,10.08µm
_06972_,10.08µm
_07006_,10.08µm
_07090_,10.08µm
_07257_,10.08µm
_07271_,10.08µm
_07291_,10.08µm
_07310_,10.08µm
_07315_,10.08µm
_07368_,10.08µm
_07424_,10.08µm
_07541_,10.08µm
_07555_,10.08µm
_07586_,10.08µm
_07634_,10.08µm
_07681_,10.08µm
_07759_,10.08µm
_07767_,10.08µm
_07774_,10.08µm
_07845_,10.08µm
_07954_,10.08µm
_08020_,10.08µm
_08047_,10.08µm
_08073_,10.08µm
_08325_,10.08µm
_08579_,10.08µm
_08673_,10.08µm
_08743_,10.08µm
_06321_,9.85µm
_06461_,9.67µm
u_transform_scheduler_core.tx_dft12_hold_q\[2\]\[14\],9.67µm
_02071_,9.62µm
_02911_,9.62µm
_03833_,9.62µm
_03966_,9.62µm
_04150_,9.62µm
_04760_,9.62µm
_05321_,9.62µm
_05371_,9.62µm
_05701_,9.62µm
_06793_,9.62µm
_07130_,9.62µm
_07238_,9.62µm
_07395_,9.62µm
_08674_,9.62µm
_08776_,9.62µm
_08828_,9.62µm
_08835_,9.62µm
u_transform_scheduler_core.tx_dft12_hold_i\[2\]\[8\],9.62µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_addr\[3\],9.62µm
_00010_,9.57µm
_00036_,9.57µm
_00171_,9.57µm
_00317_,9.57µm
_00329_,9.57µm
_00387_,9.57µm
_00484_,9.57µm
_00562_,9.57µm
_00572_,9.57µm
_00586_,9.57µm
_00606_,9.57µm
_00660_,9.57µm
_00706_,9.57µm
_00732_,9.57µm
_00806_,9.57µm
_00958_,9.57µm
_01012_,9.57µm
_01027_,9.57µm
_01111_,9.57µm
_01188_,9.57µm
_01234_,9.57µm
_01244_,9.57µm
_01332_,9.57µm
_01399_,9.57µm
_01440_,9.57µm
_01520_,9.57µm
_01521_,9.57µm
_01598_,9.57µm
_01676_,9.57µm
_01703_,9.57µm
_01709_,9.57µm
_01769_,9.57µm
_01845_,9.57µm
_01883_,9.57µm
_02087_,9.57µm
_02388_,9.57µm
_02457_,9.57µm
_02772_,9.57µm
_02879_,9.57µm
_03064_,9.57µm
_03098_,9.57µm
_03278_,9.57µm
_03463_,9.57µm
_03644_,9.57µm
_03664_,9.57µm
_03749_,9.57µm
_03832_,9.57µm
_04491_,9.57µm
_04511_,9.57µm
_04606_,9.57µm
_04767_,9.57µm
_04866_,9.57µm
_05151_,9.57µm
_05154_,9.57µm
_05274_,9.57µm
_05346_,9.57µm
_05540_,9.57µm
_05671_,9.57µm
_05708_,9.57µm
_05991_,9.57µm
_06352_,9.57µm
_06466_,9.57µm
_06476_,9.57µm
_06541_,9.57µm
_06608_,9.57µm
_06682_,9.57µm
_06688_,9.57µm
_06769_,9.57µm
_07058_,9.57µm
_07154_,9.57µm
_07155_,9.57µm
_07283_,9.57µm
_07457_,9.57µm
_07606_,9.57µm
_07645_,9.57µm
_07953_,9.57µm
_08099_,9.57µm
_08139_,9.57µm
_08192_,9.57µm
_08342_,9.57µm
_08434_,9.57µm
_08443_,9.57µm
_08457_,9.57µm
u_transform_scheduler_core.mod_x0_i\[10\],9.57µm
u_transform_scheduler_core.mod_x0_i\[11\],9.57µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_wdata\[19\],9.57µm
_01855_,9.54µm
_00048_,9.52µm
_00119_,9.52µm
_00142_,9.52µm
_00176_,9.52µm
_00262_,9.52µm
_00265_,9.52µm
_00321_,9.52µm
_00322_,9.52µm
_00340_,9.52µm
_00371_,9.52µm
_00394_,9.52µm
_00430_,9.52µm
_00467_,9.52µm
_00560_,9.52µm
_00659_,9.52µm
_00685_,9.52µm
_00695_,9.52µm
_00707_,9.52µm
_00744_,9.52µm
_00805_,9.52µm
_00855_,9.52µm
_00857_,9.52µm
_00858_,9.52µm
_00885_,9.52µm
_00901_,9.52µm
_00919_,9.52µm
_00921_,9.52µm
_00983_,9.52µm
_01056_,9.52µm
_01158_,9.52µm
_01172_,9.52µm
_01216_,9.52µm
_01323_,9.52µm
_01344_,9.52µm
_01377_,9.52µm
_01402_,9.52µm
_01454_,9.52µm
_01492_,9.52µm
_01574_,9.52µm
_01635_,9.52µm
_01655_,9.52µm
_01753_,9.52µm
_01802_,9.52µm
_01878_,9.52µm
_01897_,9.52µm
_01959_,9.52µm
_01968_,9.52µm
_01983_,9.52µm
_01984_,9.52µm
_01993_,9.52µm
_02360_,9.52µm
_02501_,9.52µm
_02539_,9.52µm
_02543_,9.52µm
_02711_,9.52µm
_02738_,9.52µm
_02740_,9.52µm
_02770_,9.52µm
_02881_,9.52µm
_02915_,9.52µm
_02921_,9.52µm
_02922_,9.52µm
_02929_,9.52µm
_02936_,9.52µm
_02958_,9.52µm
_02959_,9.52µm
_02994_,9.52µm
_03079_,9.52µm
_03147_,9.52µm
_03285_,9.52µm
_03295_,9.52µm
_03319_,9.52µm
_03397_,9.52µm
_03526_,9.52µm
_03607_,9.52µm
